-96.161781,41.147565,"QT TC-Gretna,NE","11105 Sapp Brothers Dr, Gretna,NE 68138|402-895-6488, Store #598|Truck Diesel"
-115.081033,36.26247,"QT TC-North Las Vegas,NV","5625 N Lamb Blvd, North Las Vegas,NV 89115|725-294-0972, Store #7235|Truck Diesel"
-84.206516,39.73383,"QT TC-Dayton,OH","2121 S Edwin C Moses Blvd, Dayton,OH 45417|937-952-1053, Store#7096|Truck Diesel"
-84.396569,39.34405,"QT TC-West Chester,OH","8335 Cincinnati Dayton Rd, West Chester,OH 45069|513-712-5496, Store #7095|Truck Diesel"
-96.134705,34.374446,"QT TC-Atoka,OK","1337 S Mississippi Ave, Atoka,OK 74525|580-239-7265, Store #7018|Truck Diesel"
-95.751581,36.046381,"QT TC-Broken Arrow,OK","8100 E Hwy 51, Broken Arrow,OK 74014|918-251-4331, Store #50|Truck Diesel"
-95.342481,36.169516,"QT TC-Chouteau,OK","1345 S Chouteau Ave, Chouteau,OK 74337|580-447-2414, Store #43|Truck Diesel"
-95.969677,35.440462,"QT TC-Henryetta,OK","903 E Trudgeon St, Henryetta,OK 74437|918-319-6128, Store #73|Truck Diesel"
-95.734828,34.939796,"QT TC-McAlester,OK","1719 N George Nigh Expy, McAlester,OK 74501|918-558-6519, Store #7019|Truck Diesel"
-97.496566,35.362773,"QT TC-Moore,OK","300 NW 27th St, Moore,OK 73160|405-300-6623, Store #7011|Truck Diesel"
-95.4025999,35.7688954,"QT TC-Muskogee,OK","1919 N 32nd St, Muskogee,OK 74401|918-681-7507, Store #72|Truck Diesel"
-97.445058,35.57896,"QT TC-Oklahoma City,OK","10801 N I-35 Service Rd, Oklahoma City,OK 73131|405-241-3180, Store #7010|Truck Diesel"
-94.806459,35.446079,"QT-Sallisaw,OK","1504 W Lennington Rd, Sallisaw,OK 74955|918-817-6385, Store #7017|Truck Diesel"
-95.838576,36.219716,"QT-Tulsa,OK","12308 E 46th St N, Tulsa,OK 74116, 918-281-2700, Store #46|Truck Diesel"
-95.79524,36.16409,"QT TC-Tulsa,OK","16141 E Skelly Dr, Tulsa,OK 74116|918-234-0380, Store #71|Truck Diesel"
-96.048074,36.076481,"QT TC-Tulsa,OK","6008 S 49th W Ave, Tulsa,OK 74107|918-446-5500, Store #102|Truck Diesel"
-95.9224416,36.1603246,"QT TC-Tulsa,OK","7 N Yale Ave, Tulsa,OK 74115|918-834-4553, Store #7|Truck Diesel"
-95.869803,36.177207,"QT TC-Tulsa,OK","9621 E Pine St, Tulsa,OK 74115|918-834-9871, Store #56|Truck Diesel"
-82.69176,34.577345,"QT TC-Anderson,SC","4535 Liberty Hwy, Anderson,SC 29621|864-224-8645, Store #1106|Truck Diesel"
-81.453672,35.165557,"QT TC-Blacksburg,SC","104 E Crossover Dr, Blacksburg,SC 29702|864-737-1203, Store #1047|Truck Dieel"
-80.969573,34.176129,"QT TC-Blythewood,SC","10320 Wilson Blvd, Blythewood,SC 29016|803-724-6452, Store #1177|Truck Diesel"
-81.076328,33.935096,"QT TC-Cayce,SC","1600 Dixiana Rd, Cayce,SC 29172|803-638-5992, Store #1176|Truck Diesel"
-81.846663,34.495386,"QT TC-Clinton,SC","18985 Hwy 72 E, Clinton,SC 29325|864-358-7001, Store #1178|Truck Diesel"
-79.408452,34.418887,"QT TC-Dillon,SC","1700 Hwy 34 W, Dillon,SC 29536|843-627-6398, Store #7133|Truck Diesel"
-79.875943,34.155946,"QT TC-Florence,SC","3311 Meadors Rd, Florence,SC 29501|843-799-6740, Store #7139|Truck Diesel"
-82.199747,34.682495,"QT-Fountain Inn,SC","420 McCarter Rd, Fountain Inn,SC 29644|864-601-7019, Store #1139|Truck Diesel"
-81.704695,35.080327,"QT TC-Gaffney,SC","101 Lemmons Ln, Gaffney,SC 29341|864-489-6218, Store #1120|Truck Diesel"
-81.842806,33.602936,"QT TC-Graniteville,SC","7015 Midnight Pass, Graniteville,SC 29829|803-392-6100, Store #1196|Truck Diesel"
-82.1570257,34.889672,"QT TC-Greer,SC","1840 Hwy 101 S, Greer,SC 29651|864-879-1125, Store #1110|Truck Diesel"
-81.079552,32.270244,"QT TC-Hardeeville,SC","15966 Whyte Hardee Blvd, Hardeeville,SC 29927|(843) 288-6054, Store #7135|Truck Diesel"
-81.23065,33.96024,"QT TC-Lexington,SC","925 S Lake Dr, Lexington,SC 29072|803-821-7160, Store #1198|Truck Diesel"
-80.239616,33.702902,"QT TC-Manning,SC","2840 Paxville Hwy, Manning,SC 29102|803-825-3025, Store #7138|Truck Diesel"
-80.735293,33.456926,"QT TC-Orangeburg,SC","111 Millinnium Dr, Orangeburg,SC 29115|803-997-6995, Store #1181|Truck Diesel"
-80.978394,34.9122233,"QT TC-Rock Hill,SC","1169 Anderson Rd S, Rock Hill,SC 29730|803-329-2531, Store #1092|Truck Diesel"
-80.691051,32.930448,"QT-Spartanburg,SC","1857 Bells Hwy, Walterboro,SC 29488|843-510-2539, Store #7134|Truck Diesel"
-85.361997,35.029933,"QT TC-Chattanooga,TN","312 Browns Ferry Rd, Chattanooga,TN 37419|423-508-6875, Store #7140|Truck Diesel"
-87.2529,36.555484,"QT TC-Clarksville,TN","1265 Rossview Rd, Clarksville,TN 37043|931-263-5440, Store #7149|Truck Diesel"
-87.332369,36.015471,"QT TC-Dickson,TN","2501 Hwy 46 S, Dickson,TN 37055|615-375-5690, Store #7147|Truck Diesel"
-86.715897,36.350833,"QT TC-Goodlettsville,TN","944 Louisville Hwy, Goodlettsville,TN 37072|615-992-9384, Store #7144|Truck Diesel"
-86.266746,36.185766,"QT TC-Lebanon,TN","1215 Sparta Pike, Lebanon,TN 37090| 615-994-3704, Store #7145|Truck Diesel"
-89.83768,35.172467,"QT-Memphis,TN","1731 Whitten Rd, Memphis,TN 38134|901-427-6070, Store #7154|Truck Diesel"
-85.106335,35.072527,"QT-Ooltewah,TN","5042 Summit Spring Way, Ooltewah,TN 37363|423-508-6702, Store #7141|Truck Diesel"
-99.747206,32.489671,"QT TC-Abilene,TX","3217 Old Anson Rd, Abilene,TX 79603|325-271-6736, Store #7904|Truck Diesel"
-97.2289289,32.415279,"QT TC-Alvarado,TX","6940 E Hwy 67, Alvarado,TX 76009|817-783-3225, Store #955|Truck Diesel"
-101.779605,35.193501,"QT TC-Amarillo,TX","5105 I-40 E, Amarillo,TX 79104|806-460-6300, Store #7908|Truck Diesel"
-101.902932,35.130883,"QT-Amarillo,TX","7410 Bell St, Amarillo,TX 79109, 806-460-6304, Store #7914|Truck Diesel"
-97.592437,30.269553,"QT-Austin,TX","12500 Fm 969 Rd, Austin,TX 78724|737-236-6107, Store #4141|Truck Diesel"
-97.677542,30.426685,"QT-Austin,TX","1605 W Howard Ln, Austin,TX 78728|512-671-5025, Store #4162|Truck Diesel"
-97.306996,30.104405,"QT TC-Bastrop,TX","305 Jackson St, Bastrop,TX 78602|512-308-4187, Store #4128|Truck Diesel"
-97.835923,30.060014,"QT TC-Buda,TX","1108 Robert S Light Blvd, Buda,TX 78610|737-770-6077, Store #4151|Truck Diesel"
-95.139346,29.773665,"QT-Channelview,TX","15340 East Fwy, Channelview,TX 77530|832-694-6256, Store #4611|Truck Diesel"
-95.088746,30.351563,"QT TC-Cleveland,TX","411 Belcher St, Cleveland,TX 77327|281-806-7261, Store #7947|Truck Diesel"
-98.903284,29.976655,"QT-Comfort,TX","31 US Hwy 87, Comfort,TX 78013, 325-305-9322, Store #4002|Truck Diesel"
-95.473949,30.326369,"QT TC-Conroe,TX","1224 Wilson Rd, Conroe,TX 77301|936-703-1063, Store #7948|Truck Diesel"
-96.447151,32.07559,"QT TC-Corsicana,TX","2000 S US 287, Corsicana,TX 75110|903-602-7832, Store #1923|Truck Diesel"
-96.9211186,32.7497496,"QT TC-Dallas,TX","5909 W Davis St, Dallas,TX 75211|214-623-0828, Store #970|Truck Diesel"
-96.88609,32.82667,"QT TC-Dallas,TX","9235 John W Carpenter Fwy, Dallas,TX 75247|214-920-9286, Store #1935|Truck Diesel"
-97.591969,33.2277773,"QT TC-Decatur,TX","701 W Hale Ave, Decatur,TX 76234|940-626-8396, Store #1853|Truck Diesel"
-98.897807,29.132818,"QT TC-Devine,TX","674 E Hondo Ave, Devine,TX 78016|830-541-3351, Store #4066|Truck Diesel"
-106.268379,31.686037,"QT TC-El Paso,TX","10300 Gateway Blvd E, El Paso,TX 79927|9150745-1630, Storen#7909|Truck Diesel"
-97.323224,32.627108,"QT TC-Fort Worth,TX","101 W Everman Pkwy, Fort Worth,TX 76134|817-293-1093, Store #873|Truck Diesel"
-97.476243,32.774887,"QT-Fort Worth,TX","9300 Silver Creek Rd, Fort Worth,TX 76108|682-610-1800, Store #1869|Truck Diesel"
-97.15403,33.6398,"QT TC-Gainesville,TX","926 W Hwy 82, Gainesville,TX 76240|940-665-1530, Store #1883|Truck Diesel"
-96.569012,32.849525,"QT TC-Garland,TX","4054 Bobtown Rd, Garland,TX 75043|469-221-4464, Store #962|Truck Diesel"
-97.672701,30.72397,"QT TC-Georgetown,TX","2001 SH 195, Georgetown,TX 78633|737-808-9890, Store #4183|Truck Diesel"
-96.0722477,33.1007947,"QT TC-Greenville,TX","1400 S Joe Ramsey Blvd, Greenville,TX 75402|903-455-0551, Store #983|Truck Diesel"
-97.097964,32.008921,"QT TC-Hillsboro,TX","1405 Corsicana Hwy, Hillsboro,TX 76645|254-283-6940, Store #1943|Truck Diesel"
-95.427085,29.997016,"QT TC-Houston,TX","121 W Richey Rd, Houston,TX 77090|281-885-0289, #7941|Truck Diesel"
-95.385418,29.627093,"QT-Houston,TX","2450 E Orem Dr, Houston,TX 77047|346-867-4458, Store #7940|Truck Diesel"
-95.298635,29.930122,"QT TC-Humble,TX","6306 Aldine Bender Rd, Humble,TX 77396|281-318-2294, Store #7949|Truck Diesel"
-96.701961,32.631592,"QT TC-Hutchins,TX","401 E Wintergreen Rd, Hutchins,TX 75141|972-225-7500, Store #973|Truck Diesel"
-97.590238,30.593048,"QT TC-Hutto,TX","5600 Chandler Rd, Hutto,TX 78634|512-591-9042, Store #4178|Truck Diesel"
-99.523945,27.618792,"QT TC-Laredo,TX","14025 Mines Rd, Laredo,TX 78045|956-952-8480, Store #7925|Truck Diesel"
-99.446782,27.527682,"QT TC-Laredo,TX","4901 E Saunders St, Laredo,TX 78041|956-815-4030, Store #7926|Truck Diesel"
-95.387207,32.46952,"QT TC-Lindale,TX","3512 S Main St, Lindale,TX 75706-4636|430-235-6156, Store #7901|Truck Diesel"
-96.097048,32.374373,"QT TC-Mabank,TX","605 N 3rd St, Mabank,TX 75147|903-910-4424, Store #1944|Truck Diesel"
-94.358199,32.488836,"QT-Marshall,TX","5904 E End Blvd S, Marshall,TX 75672, 903-702-4223, Store #7906|Truck Diesel"
-96.62894,33.229268,"QT TC-Mckinney,TX","1750 Wilmeth Rd, McKinney,TX 75071|214-491-4909, Store #963|Truck Diesel"
-102.892213,31.576225,"QT TC-Monahans,TX","1907 S Stockton Ave, Monahans,TX 79756|432-251-6129, Store #7913|Truck Diesel"
-98.16849,29.662295,"QT TC-New Braunfels,TX","4311 Interstate 35 S, New Braunfels,TX 78132|830-387-7489, Store # 4076|Truck Diesel"
-97.2729606,33.025196,"QT TC-Northlake,TX","8141 Gasoline Alley, Northlake,TX 76262|682-831-1079, Store #1863|Truck Diesel"
-102.315957,31.853944,"QT-Odessa,TX","1050 S John Ben Sheppard, Odessa,TX 79766|432-276-7987, Store #7912|Truck Diesel"
-93.821703,30.116915,"QT TC-Orange,TX","2495 Hwy 62 N, Orange,TX 77632|409-206-6054, Store #7944|Truck Diesel"
-97.663558,30.455915,"QT TC-Pflugerville,TX","1727 Grand Ave Pkwy, Pflugerville,TX 78660|512-691-3294, Store #4148|Truck Diesel"
-97.477706,33.054605,"QT TC-Rhome,TX","277 N US Hwy 287, Rhome,TX 76078|682-946-7007, Store #1873|Truck Diesel"
-96.5553463,32.9079151,"QT TC-Rowlett,TX","4901 Lakeview Pkwy, Rowlett,TX 75089|972-412-8249, Store #990|Truck Diesel"
-97.529356,30.965124,"QT TC-Salado,TX","2978 FM 2484, Salado,TX 76571|210-903-1261, Store #4174|Truck Diesel"
-98.389651,29.306873,"QT TC-San Antonio,TX","11203 S US Hwy 181, San Antonio,TX 78223|210-955-6285, Store #4052|Truck Diesel"
-98.360174,29.448012,"QT TC-San Antonio,TX","1842 N Foster Rd, San Antonio,TX 78244|210-666-6193, Store #4049|Truck Diesel"
-98.414096,29.217812,"QT TC-San Antonio,TX","4142 S Loop 1604 E, San Antonio,TX 78264|210-890-7710, Store #4058|Truck Diesel"
-98.212963,29.640357,"QT TC-Schertz,TX","23953 IH 35 N, Schertz,TX 78132|210-536-3256, Store #4032|Truck Diesel"
-97.964518,29.600302,"QT TC-Seguin,TX","200 IH-10 E, Seguin,TX 78155|830-463-0729, Store #4044|Truck Diesel"
-97.324842,31.15629,"QT-Temple,TX","6330 N General Bruce Dr, Temple,TX 76501|254-598-7057, Store #4196|Truck Diesel"
-96.2780334,32.7069794,"QT TC-Terrell,TX","1619 State Hwy 34 S, Terrell,TX 75160|972-551-3404, Store #993|Truck Diesel"
-94.13016,33.455912,"QT TC-Texarkana,TX","4102 N Kings Hwy, Texarkana,TX 75503|903-716-7283, Store #7900|Truck Diesel"
-97.14546,31.509405,"QT TC-Waco,TX","2350 S New Rd, Waco,TX 76711|254-340-6594, Store #7903|Truck Diesel"
-96.843487,32.459186,"QT TC-Waxahachie,TX","5400 N I-35E, Waxahachie,TX 75165|972-937-2233, Store #943|Truck Diesel"
-97.820322,32.729822,"QT TC-Weatherford,TX","2001 S Bowie Dr, Weatherford,TX 76086|817-594-7570, Store #949|Truck Diesel"
-98.513213,33.927306,"QT TC-Wichita Falls,TX","1526 Old Iowa Park Rd, Wichita Falls,TX 67306|940-285-77448, Store #7907|Truck Diesel"
-98.3989144,29.5017698,"QT TC-Windcrest,TX","7280 IH 35 N, Windcrest,TX 78218|210-637-0912, Store #4048|Truck Diesel"
-85.893451,34.775436,"Roady's TS|Fackler Texaco/Truckstop-Fackler,AL","US Hwy 72 Mile 149|13750 CR 42, Fackler,AL 35746|(256) 437-2663|50 Truck Parking Spots"
-93.396834,33.835042,"Roady's-TS/SC|Paramount Travel Center-Prescott,AR","I-30 Exit 46|520 Hwy 19 N, Prescott,AR 71857|(870) 887-0786|100 Truck Parking Spots"
-114.095281,35.144743,"Roady's TS|Crazy Fred's Truck Stop-Golden Valley,AZ","I-40 Exit 44|2770 W Old Hwy 66, Golden Valley,AZ 86413|(928) 753-3834|50 Truck Parking Spots"
-114.726278,33.611134,"Roady's TC|BB Travel Center-Blythe,CA","I-10 & Mesa Dr|17970 W Hobson Way, Blythe,CA 92225|(760) 922-5109|none listed"
-105.613121,39.76609421,"Roady's TS|Downieville Fuel Stop-Downieville,CO","I-70 Exit 234|1039 County Road 308, Downieville,CO 80436|(303) 567-4730|none listed Truck Parking Spots"
-80.37887,25.89719,"Roady's TS|CITGO-Hialeah,FL","Hwy 821 Exit 35|13899 W Okeechobee Rd, Hialeah,FL 33018|(305) 698-5593|18 Truck Parking Spots"
-83.29547882,30.37623596,"Roady's TS|Jimmies Auto/Truck Plaza-Lee,FL","I-10 Exit 262|3167 SE CR 255, Lee,FL 32059|(850) 971-4200|75 Truck Parking Spots"
-83.295411,30.376328,"Roady's TX|Jimmies Firestone and Service Center-Lee,FL","I-10 Exit 262|3167 SE CR 255, Lee,FL 32059|(8|(850) 973-8546|none listed Truck Parking Spots"
-83.571906,30.086855,"Roady's TS|Waco Travel Center-Perry,FL","US Hwy 98|2717 S Byron Butler Pkwy, Perry,FL 32348|(850) 838-1852|30 Truck Parking Spots"
-84.879482,31.040073,"Roady's TS|Super B Express-Donaldsonville,GA","US Hwy 84/S Tennille Ave|300 E 3rd St, Donalsonville,GA 39845|(229) 524-6073|20 Truck Parking Spots"
-84.312558,33.629363,"Roady's TS|Anvil Block Chevron-Ellenwood,GA","2360 Anvilblock Rd, Ellenwood,GA 30294|(404) 363-6277|none listed Truck Parking Spots"
-84.312558,33.629363,"Roady's TS|Battlefield Fuel Stop-Ringgold,GA","Exit 350|6860 Battlefield Pkwy, Ringgold,GA 30736|(706) 965-9384|6 Truck Parking Spots"
-81.718509,30.96067,"Roady's TS|Woodbine Travel Center-Woodbine,GA","I-95 S Exit 14|2040 East 10th St, Woodbine,GA 31569|(912) 576-0225|20 Truck Parking Spots"
-93.247712,41.69535,"Roady's TS|Colfax Travel Center-Colfax,IA","I-80 Exit 155|1405 N Walnut St, Colfax,IA 50054|(515) 674-0702|20+ Truck Parking Spots"
-112.3580933,43.1963768,"Roady's TS|Blackfoot Stinker Truck Stop #85-Blackfoot,ID","I-15 Exit 93|1228 Parkway Dr, Blackfoot,ID 83221|(208) 785-6607|4 Truck Parking Spots"
-114.945412,42.923266,"Roady's TS Stinker Truck Stop #74-Bliss,ID","I-84/Hwy 30 Exit 137|401 E Hwy 30, Bliss,ID 83314|(208) 352-4627|30 Truck Parking Spots"
-116.147344,43.511421,"Roady's TS|On The Run-Boise,ID","S Eisenman Rd Exit 59|10026 South Eisenman Road, Boise,ID 83716|(208) 912-1840|160 Truck Parking Spots"
-116.7808685,43.86550903,"Roady's TS|Black Canyon Stinker Truck Stop #45-Caldwell,ID","I-84 Exit 13|5250 Black Canyon, Caldwell,ID 83607|(208) 454-9179|30 Truck Parking Spots"
-116.1317596,45.92741013,"Roady's TS|Nomnom-Grangeville,ID","Hwy 95 W Main St|901 W Main Street, Grangeville,ID 83530|(208) 983-7508|15 Truck Parking Spots"
-114.5426636,42.72344589,"Roady's TS|Mr Gas-Jerome,ID","I-84 Exit 165|1223 W Main St, Jerome,ID 83338|(208) 242-2252|143 Truck Parking Spots"
-116.9861679,46.43048477,"Roady's TS|Lewiston Stinker Store #42-Lewiston,ID","Hwy 95 & 12|3110 N and South Hwy, Lewiston,ID 83501|(208) 746-3234|20 Truck Parking Spots"
-88.748687,39.046286,"Roady's TS|Jack Flash Altamont-Altamont,IL","I-70 Hwy 128 Exit 82|1206 S Main St, Altamont,IL 62411|(618) 483-6990|15 Truck Parking Spots"
-89.225087,40.25864,"Roady's TS|Atlanta Travel Center-Atlanta,IL","Exit 140 I-55 N|102 Empire St, Atlanta,IL 61723|(217) 308-1088|55 Truck Parking Spots"
-91.03804779,39.7022934,"Roady's TS|Barry Travel Plaza-Barry,IL","I-72 Exit 30|1 Cieten Plaza, Barry,IL 62312|(217) 335-2594|65 Truck Parking Spots"
-87.78240204,41.77375412,"Roady's TS|Good to Go #88-Bedford Park,IL","I-55 Exit 283|6401 W 65th St, Bedford Park,IL 60638|(708) 929-4993|3 Truck Parking Spots"
-88.93081665,37.99745941,"Roady's TS|Mach 1 #3-Benton,IL","I-57 Exit 71|709 W Main St, Benton,IL 62812|(618) 663-4894|2 Truck Parking Spots"
-87.98477173,39.31626511,"Roady's TS|Mach 1 #10-Casey,IL","I-70 Exit 129|939 N Route 49, Casey,IL 62420|(217) 932-9205|30 Truck Parking Spots"
-88.77972412,38.83947372,"Roady's TS|Jack Flash Farina-Farina,IL","I-57 Exit 135|1003 W Washington, Farina,IL 62838|(618) 245-2566|120 Truck Parking Spots"
-89.648813,39.445092,"Roady's TS|Jack Flash Farina-Farmersville,IL","I-55 Exit 72|30239 W Frontage Rd, Farmersville,IL 62533|(217) 227-3634|50 Truck Parking Spots"
-90.30691528,40.91745758,"Roady's TS|The Junction-Galesburg,IL","I-74 / US 150 Exit 51|711 US Hwy 150 E, Galesburg,IL 61401|(309) 289-4925|20 Truck Parking Spots"
-90.15812683,41.43282318,"Roady's TS|Beck's #26-Geneseo,IL","I-80 Exit 19|2433 S Oakwood, Geneseo,IL 61254|(309) 944-6040|20 Truck Parking Spots"
-87.99660492,40.75334167,"Roady's TS|K&H Truck Plaza-Gilman,IL","I-57 Exit 283|1043 S Crescent St, Gilman,IL 60938|(815) 265-7625|60 Truck Parking Spots"
-88.53240967,37.73873901,"Roady's TS|Mach 1 Harrisburg-Harrisburg,IL","Hwy 45|44 N Commercial St, Harrisburg,IL 62946|(618) 777-6466|2 Truck Parking Spots"
-88.76918,40.34753,"Roady's TS|LeRoy Travel Plaza-LeRoy,IL","149 I-74|805 S Hemlock St, LeRoy,IL 61752-1680|(309) 962-8466|100 Truck Parking Spots"
-89.41282654,40.15917969,"Roady's TS|Beck's #22-Lincoln,IL","I-55 / RT 10 Exit 126|1010 Heitmann Dr, Lincoln,IL 62656|(217) 732-3759|45 Truck Parking Spots"
-88.96331787,37.73957,"Roady's SC|Vernell's Interstate-Marion,IL","I-57/ Exit 54B|2605 Vernell Rd, Marion,IL 62959|(618) 993-6250|None listed"
-88.30391693,39.48310089,"Roady's TS|Lambo's #3-Mattoon,IL","I-57 Exit 190A|100 Miller Rd, Mattoon,IL 61938|(217) 235-1227|25 Truck Parking Spots"
-89.06640625,41.55424118,"Roady's TS|Beck's #27-Mendota,IL","I-39 Exit 72|1302 Raymond Drive, Mendota,IL 61342|(815) 539-3300|94 Truck Parking Spots"
-88.94152,38.298472,"Roady's TS|Mach 1 #14-Mt Vernon,IL","I-57 Exit 94|1409 S 42nd St, Mt Vernon,IL 62864|(618) 474-9158|15 Truck Parking Spots"
-89.46812439,41.39336777,"Roady's TS|Beck's #14-Princeton,IL","I-80 / Exit 56|1838 N Main St, Princeton,IL 61356|(815) 872-0630|7 Truck Parking Spots"
-87.635592,40.072759,"Roady's TS|Mach 1 #24-Tilton,IL","I-74 Exit 215 A-B|1525 Georgetown Rd, Tilton,IL 61832|(217) 909-4535|24 Truck Parking Spots"
-88.27235413,39.79176331,"Roady's TS|Lambo's #5-Tuscola,IL","I-57 Rte 36 Exit 212|1000 East Southline Road, Tuscola,IL 61953|(217) 253-3116|65 Truck Parking Spots"
-89.051343,41.027238,"Roady's TS|Wenona BP Travel Plaza-Wenona,IL","I-39 Exit 35|3075 N 700 SR 17, Wenona,IL 61377|(815) 853-4141|20 Truck Parking Spots"
-87.40685,38.955348,"Roady's TS|Carlisle Truck Plaza-Carlisle,IN","US Hwy 41 S|8355 S Old US Hwy 41, Carlisle,IN 47838|(812) 398-2526|60 Truck Parking Spots"
-85.33682251,41.12554169,"Roady's TS|All American Stores #7-Columbia City,IN","I-69 Exit 309-B (US-30 W)|5126 W County Line Rd, Columbia City,IN 46725|(260) 625-9951|20 Truck Parking Spots"
-87.323834,40.617924,"Roady's TS|Good To Go #45-Fowler,IN","Hwy 52|101 W 5th St, Fowler,IN 47944|(765) 884-0955|24 Truck Parking Spots"
-86.65001678,40.26245499,"Roady's TS|Good to Go #11-Frankfort,IN","I-65 Exit 158|7701 W SR 28, Frankfort,IN 46041|(765) 659-3279|50 Truck Parking Spots"
-85.428289,41.751283,"Roady's TS|Howe Travel Plaza-Howe,IN","I-80 Exit 121|50 750 N, Howe,IN 46746|(260) 562-3477|10 Truck Parking Spots"
-86.362327,38.238169,"Roady's TS|Carefree Foodmart-Leavenworth,IN","6945 S SR 66, Leavenworth,IN 47137|(812) 739-4744|none listed Truck Parking Spots"
-86.1283076,40.778988,"Roady's TS|JJ's Travel Plaza-Peru,IN","US 31 US 24|2964 W 100 N, Peru,IN 46970|(765) 472-1963|85 Truck Parking Spots"
-87.2261734,40.94060516,"Roady's TS|Good to Go #40-Rensselaer,IN","I-65 Exit 215|9435 West State Road 114, Rensselaer,IN 47978|(219) 866-8802|30 Truck Parking Spots"
-86.590038,38.223871,"Roady's TS|79 One Stop-Saint Croix,IN","I-64 Exit 79|11890 SR 62, Saint Croix,IN 47576|(812) 843-3048|45 Truck Parking Spots"
-85.43760681,40.72229385,"Roady's TS|Warren Travel Plaza-Warren,IN","I-69 Exit 278|7270 S Warren Rd, Warren,IN 46792|(260) 375-2888|100 Truck Parking Spots"
-94.79376221,39.0514183,"Roady's TS|On The Go Travel Center-Edwardsville,KS","I-435 Exit 8-B|9134 Woodend, Edwardsville,KS 66111|(913) 441-5700|30 Truck Parking Spots"
-96.936877,38.24025,"Roady's SC|Flying Eagle Truck Stop-Florence, KS","US 50/US 77|800 w 5th St, Florence,KS 66851|(620) 878-2100|none listed Truck Parking Spots"
-94.714865,38.066546,"Roady's TS|On The Go Prescott-Prescott,KS","Hwy 69 & K239|21356 Hwy KS239, Prescott,KS 66767|(913) 471-4611|20 Truck Parking Spots"
-92.195764,30.246012,"Roady's TS|Lucky Deuces Truck Stop-Duson,LA","I-10 Exit 92|3002 Daulat Drive, Duson,LA 70529|(337) 873-5400|53 Truck Parking Spots"
-91.4344635,30.4171505,"Roady's TS|Tiger Truck Stop-Grosse Tete,LA","I-10 Exit 139|76730 Garner Ln [PO Box 644], Grosse Tete,LA 70740|(225) 612-7916|75 Truck Parking Spots"
-90.43927765,30.09010887,"Roady's TS|LaPlace Travel Center-LaPlace,LA","I-10 Exit 209|4325 US Highway 51, LaPlace,LA 70068|(985) 651-1800|120 Truck Parking Spots"
-71.71499634,42.24967957,"Roady's TS|Flynn's Truck Plaza-Shrewsbury,MA","MA 140/US 20|307 Hartford Pike, Shrewsbury,MA 1545|(508) 753-9698|50 Truck Parking Spots"
-72.58395386,42.09156036,"Roady's TS|Broad St Truck Stop-Springfield,MA","I-91 Exit 5 North|720 Hall of Fame Ave, Springfield,MA 1105|(413) 739-8678|20 Truck Parking Spots"
-72.61834717,42.46450043,"Roady's TS|Whately Truck Stop-Whately,MA","I-91 Exit 24|372 State Rd US 5, Whately,MA 1093|(413) 642-9070|50 Truck Parking Spots"
-85.67504883,42.82620621,"Roady's TS|76th Street Auto/Truck Plaza-Byron Center,MI","US 131 Exit 76|460 76th St, Byron Center,MI 49315|(616) 455-3600|178 Truck Parking Spots"
-85.907077,43.054358,"Roady's TS|Coopersville Truck Stop-Coopersville,MI","I-96 Exit 19|329 S 48th Ave, Coopersville,MI 49404|(616) 384-8200|50 Truck Parking Spots"
-86.0688858,42.73884201,"Roady's TS/TC|Tulip City-Holland,MI","I-196 Exit 49|1796 M 40, Holland,MI 49423|(616) 396-2538|60 Truck Parking Spots"
-85.47525787,43.4246788,"Roady's TS|M-46 Auto / Truck Plaza-Howard City,MI","US 131 Exit 120 (MI 46)|19674 W Edgar Rd, Howard City,MI 49329|(231) 937-4090|70 Truck Parking Spots"
-83.69160461,41.79792023,"Roady's TS|Big Daddys Truck Stop-Ottawa Lake,MI","US 23 Exit 5 (US 223)|6055 St Anthony Rd, Ottawa Lake,MI 49267|(734) 854-6611|70 Truck Parking Spots"
-84.658981,42.290932,"Roady's TS|Parma Travel Center-Parma,MI","I-94 Exit 128|12301 W Michigan Ave, Parma,MI 49269|(517) 531-8800|75 Truck Parking Spots"
-84.22212219,42.83549881,"Roady's TS|Road Trip Oasis Perry-Perry,MI","I-69 Exit 105|3034 West Lansing Rd, Perry,MI 48872|(517) 625-1112|40 Truck Parking Spots"
-85.67595673,42.72499847,"Roady's TS|Dorr Truck Stop-Wayland,MI","US 131 Exit 68|1331 142nd Ave, Wayland,MI 49348|(616) 877-4500|30 Truck Parking Spots"
-95.3742981,44.9473877,"Roady's TS|Donners Crossroads Truck Stop-Clara City,MN","450 Hwy 7 & Hwy 23 Jct|450 Hwy 7 SE, Clara City,MN 56222|(320) 847-3200|100 Truck Parking Spots"
-93.026247,44.882985,"Roady's TS|Stockmen's Truck Stop-South Saint Paul,MN","I-494 Exit 64A|501 Farwell Ave [Ste 2], South Saint Paul,MN 55075|(651) 455-3044|100 Truck Parking Spots"
-91.536689,39.505013,"Roady's TS|Liters Travel Center-Center,MO","US36 to MO 19 N|22450 Highway 19, Center,MO 63436|(573) 240-6207|15 Truck Parking Spots"
