longitude,latitude,name,address,city,state,zip,phone
-72.946179,41.675093,BRISTOL RELO,150 N Main St,Bristol,CT,06010,(860) 582-3368
-72.922442,41.690398,BRISTOL-FARMNGTN,646 Farmington Avenue,Bristol,CT,06011,(860) 589-7313
-72.538205,41.277443,CLINTN-MAIN&RT 1,108 W Main St,Clinton,CT,06413,(860) 669-1005
-72.580126,41.291849,CT-MADISON WEST,Rt-95 Southbound (Between Exit 62-61),Madison,CT,06443,(203) 245-9784
-72.393723,41.28794,OLD SAYBRK-BOSTN,1061 Boston Post Rd,Old Saybrook,CT,06475,(860) 388-6895
-72.209608,41.367647,EAST LYME,19 Chesterfield Rd,East Lyme,CT,06333-1252,(860) 691-2063
-72.653586,41.54041,MIDDLETOWN-MAIN,611 S Main,Middletown,CT,06457,(860) 346-8751
-72.155022,41.370533,WATERFORD/WM,155 Waterford Parkway N (Walmart #2331),Waterford,CT,06385-1208,(860) 442-0203
-72.503708,41.583785,E HAMPTON-E HIGH,15 E High St,East Hampton,CT,06424,(860) 267-9511
-72.124888,41.342656,WATERFORD,117 Boston Post Rd,Waterford,CT,06385,(860) 444-2780
-72.683104,41.554654,MIDDLETOWN,914 Washington,Middletown,CT,06457,(860) 344-0666
-72.116538,41.360428,NEW LONDON-COLMN,406 Colman St,New London,CT,06320,(860) 443-9377
-72.325499,41.567943,COLCHESTER-RT 85,375 S Main St,Colchester,CT,06415,(860) 537-3555
-72.675764,41.601279,CROMWELL-SHUNPCK,30 Shunpike Rd,Cromwell,CT,06416,(860) 635-5572
-72.059171,41.352088,GROTON-LONG HILL,561 Longhill Rd,Groton,CT,06340,(860) 445-7830
-72.081423,41.430457,GALES FERRY,1678 Connecticut 12,Gales Ferry,CT,06335,(860) 464-7712
-72.707174,41.604247,CROMWELL-EXIT21,125 Berlin Rd,Cromwell,CT,06416,(860) 632-7260
-72.099179,41.477939,MONTVILLE - GOLD,1951 Norwich New London Tpke,Uncasville,CT,06382,(860) 848-1700
-72.115151,41.511551,NORWICH-SALEM,109 Salem Tpke,Norwich,CT,06360-6476,(860) 889-9234
-72.64572,41.673532,ROCKY HILL-DEANE,1994 Silas Deane Hwy,Rocky Hill,CT,06067,(860) 563-1293
-72.094358,41.547932,NORWICH-TOWNE,78 Town St,Norwich,CT,06360,(860) 889-2741
-72.76957,41.643612,BERLIN-N BRITAIN,185 New Britain Rd,Berlin,CT,06037,(860) 224-0501
-71.959625,41.372042,MYSTIC-COOGAN,2 Coogan Blvd,Mystic,CT,06355,(860) 536-9123
-72.708146,41.687704,NEWINGTON-BERLIN,2375 Berlin Tpke,Newington,CT,06111,(860) 667-4600
-72.776526,41.671715,N BRITAIN-MLK,40 Martin Luther King Jr Dr,New Britain,CT,06051,(860) 229-0178
-72.615462,41.723,GLASTONBURY-MAIN,2915 Main St,Glastonbury,CT,06033,(860) 633-1731
-72.805923,41.665976,NEW BRITAIN-MAIN,698 W Main Street,New Britain,CT,06051,(860) 357-4301
-71.820557,41.370323,WESTERLY-GRANITE,135 Granite St,Westerly,RI,02891,(401) 596-9086
-71.850211,41.405875,PAWCATUCK,465 Liberty Street,Pawcatuck,CT,06379,(860) 599-9903
-71.688253,41.512337,RICHMOND/RT 138,14 Kingstown Rd,Wyoming,RI,02898,(401) 539-1115
-71.483158,41.442477,WAKEFIELD,149 Old Tower Hill Rd,Wakefield,RI,02879,(401) 783-5393
-71.991636,41.591865,LISBON-RIVER RD.,97 River Rd,Lisbon,CT,06351,(860) 376-9368
-71.915667,41.666989,PLAINSFLD/RTE 12,796 Norwich Road,Plainfield,CT,06374,(860) 564-7567
-71.544903,41.660936,"EAST GREENWICH,",2500 New London Turnpike,East Greenwich,RI,02818,(401) 821-4900
-71.579955,41.678711,COVENTRY-TIOGUE,1100 Tiogue Ave,Coventry,RI,02816,(401) 828-0492
-71.495662,41.662494,E GREENWICH,1000 Division St,East Greenwich,RI,02818,(401) 884-4340
-71.291216,41.519968,MIDDLETOWN II,288 E Main Rd,Middletown,RI,02842,(401) 847-0198
-71.29118,41.537915,MIDDLETOWN/RT114,1425 W Main Rd,Middletown,RI,02842,(401) 846-8458
-70.938132,41.614596,SDARTMO,179 Rockdale Ave,South Dartmouth,MA,02748,(508) 999-5581
-70.930524,41.636166,COUNTY NEWBEDFRD,486 County St,New Bedford,MA,02740,(508) 994-0250
-70.986882,41.651259,NDARTMOUTH-FAUNC,135 Faunce Corner Rd,North Dartmouth,MA,02747,(508) 992-9269
-70.885681,41.641023,FAIRHAVEN-WASHTN,14 Plaza Way,Fairhaven,MA,02719,(508) 994-3055
-70.94724,41.660031,NEW BEDFORD-HATH,159 Hathaway Rd,New Bedford,MA,02746,(508) 993-2279
-71.161635,41.677106,FALL RIVR-CANING,44 Wm S Canning Blvd,Fall River,MA,02721,(508) 678-0300
-70.921749,41.656498,N BEDFORD COGGES,141 Coggeshall St,New Bedford,MA,02746,(508) 996-0900
-71.143259,41.682437,BRAYTON AVENUE,834 Brayton Ave,Fall River,MA,02721,(508) 673-1031
-71.176791,41.682674,FALL RIVER-SMAIN,1853 S Main St,Fall River,MA,02724,(508) 675-4561
-70.940695,41.678127,NW BEDFORD-KINGS,1080 Kings Hwy,New Bedford,MA,02745,(774) 305-4352
-71.150685,41.695548,FALL RVR-PLYMTHR,300 Plymouth Ave,Fall River,MA,02721,(508) 678-7200
-71.126628,41.712123,FALL RVR-PRESDNT,1690 President Ave,Fall River,MA,02720,(508) 676-9400
-71.267871,41.716715,WARREN-METACOM,636 Metacom Ave,Warren,RI,02885,(401) 245-5049
-70.594702,41.567291,FALMOUTH-E MAIN,263 E Main St,East Falmouth,MA,02536,(508) 548-3872
-70.288351,41.652179,NO. ST. HYANNIS,187 North Street,Hyannis,MA,02601,(508) 778-9731
-70.291522,41.667568,HYANNIS-RT 132,654 Iyannough Road,Hyannis,MA,02601,(508) 771-1513
-70.203476,41.660179,S.YARMOUTH-RT 28,1060 Rt 28,South Yarmouth,MA,02664,(508) 394-2303
-70.584679,41.716474,BOURNE-MACARTHUR,370 Macarthur Blvd,Bourne,MA,02532,(508) 759-4716
-124.28712,42.053332,BROOKINGS-H101,815 Chetco Ave,Brookings,OR,97415-0250,(541) 469-9572
-124.193527,41.755344,CRSNT CITY-M ST,380 M St,Crescent City,CA,95531-4119,(707) 464-1913
-122.817416,42.28134,PHOENIX/FERN VLY,221 Fern Valley Rd,Medford,OR,97501,(541) 535-7683
-122.860719,42.316043,"MEDFORD OR, RELO",295 E Barnett,Medford,OR,97501,(541) 779-3362
-122.871317,42.340808,MEDFORD-BIDDLE,1140 Biddle Rd,Medford,OR,97504,(458) 226-2084
-121.754484,42.211706,KLAMATH FLS-AVAL,1874 Avalon Blvd,Klamath Falls,OR,97601,(541) 884-6654
-121.789978,42.249606,KLAMATH FALLS-,2481 Campus Dr,Klamath Falls,OR,97601-1102,(541) 882-9410
-111.831838,41.840431,MAIN & 200 N,180 N Main,Smithfield,UT,84335,(435) 563-3477
-111.83379,41.746779,LOGAN-MAIN,810 N Main St,Logan,UT,84321,(435) 753-3119
-107.212236,41.793508,2225 CDR,2225 Plaza Street,Rawlins,WY,82301-6027,(307) 324-7377
-104.174591,42.05886,MAIN   VAL,800 East Valley Highway,Torrington,WY,82240,(307) 532-0120
-103.669487,41.874326,SCOTTSBLUFF,419 West 27th Street,Scottsbluff,NE,69361,(308) 632-6511
-103.66073,41.827599,10TH & S ST,1855 10th St,Gering,NE,69341,(308) 436-7407
-102.893246,42.096339,ALLIANCE,1449 W 3rd Ave,Alliance,NE,69301-3127,(308) 762-8762
-97.425877,42.02317,NORFOLK-13TH,813 S 13th St,Norfolk,NE,68701-5747,(402) 379-1800
-97.416911,42.046324,BENJAMIN/RIVERSD,1205 Riverside Blvd,Norfolk,NE,68701,(402) 371-4048
-96.710083,41.851005,WEST POINT,1246 N Lincoln,West Point,NE,68788,(402) 372-2423
-97.004327,42.235088,"WAYNE, NEBRASKA",617 Tomar Dr,Wayne,NE,68787,(402) 375-3923
-96.126264,42.02779,ONAWA,2720 Iowa Ave N,Onawa,IA,51040,(712) 854-1227
-95.368013,42.021354,DENISON,500 Hwy 39 N,Denison,IA,51442,(712) 423-4441
-94.876722,42.071492,"CARROLL, IA",912 W Highway 30 St,Carroll,IA,51401,(712) 792-1227
-94.107479,41.831073,PERRY/H 141,325 1st St,Perry,IA,50220-1933,(515) 465-9370
-93.878847,42.042454,BOONE,1227 S Marshall,Boone,IA,50036-5306,(515) 212-8421
-93.668627,42.023342,AMES-LINCOLN WAY,3621 Lincoln Way,Ames,IA,50010-7534,(515) 292-5200
-93.435618,42.010626,"NEVADA, IA",1815 B Ave S,Nevada,IA,50201,(515) 382-8800
-93.610918,42.021878,"AMES, IOWA DUFF",129 South Duff,Ames,IA,50010,(515) 232-1234
-93.619156,41.760394,ANKENY-NORTH,3525 Nw State Street,Ankeny,IA,50023,(515) 996-0028
-93.574114,42.186916,STORY CTY/I-35,1620 Broad St,Story City,IA,50248-1565,(515) 733-0087
-92.911545,42.005481,"MARSHALLTOWN, IA",3402 S Center St,Marshalltown,IA,50158,(641) 752-6902
-92.036851,42.168217,VINTON,308 K Avenue South,Vinton,IA,52349,(319) 472-2117
-91.706931,41.963981,CDR RPDS-WILLIAM,2615 Williams Blvd Sw,Cedar Rapids,IA,52404-1549,(319) 364-3056
-91.674068,41.891368,CEDAR RAPIDS AIR,8905 Runway Ct Sw,Cedar Rapids,IA,52404,(464) 927-2267
-91.677217,41.943473,CEDAR RPDS-33RD,610 33rd Avenue Sw,Cedar Rapids,IA,52404-3925,(319) 364-6790
-91.70081,42.030877,CEDAR RAPIDS,5200 Edgewood Rd Ne,Cedar Rapids,IA,52411,(319) 294-0162
-91.655877,42.035759,CDRRPDS-DRYCREEK,5725 Dry Creek Ln Ne,Cedar Rapids,IA,52402,(319) 393-2907
-91.777465,42.172763,"CENTER POINT, IA",698 Grain Lane,Center Point,IA,52213,(319) 849-1325
-91.625983,42.023839,CEDRAPIDS-LINDAL,4520 First Ave Ne,Cedar Rapids,IA,52402,(319) 432-9851
-91.607013,41.753469,"NORTH LIBERTY,IO",675 Pacha Parkway,North Liberty,IA,52241,(319) 665-2230
-91.552975,42.035183,MARION HWY 151/1,5493 Business Hwy 151,Marion,IA,52302,(312) 937-3026
-91.266227,42.104376,"ANAMOSA, IA",160 Chamber Dr,Anamosa,IA,52205,(319) 462-3589
-90.556014,41.826159,DEWITT,1720 11th St,De Witt,IA,52742,(563) 659-2730
-90.679053,42.068482,MAQUOKETA/H-64,1019 W Platt St,Maquoketa,IA,52060-2041,(563) 652-6500
-90.228279,41.816608,CLINTON SOUTH,1804 Lincoln Way,Clinton,IA,52732,(563) 242-4455
-90.186426,41.852053,CLINTON NORTH,729 N 2nd St,Clinton,IA,52732-3837,(563) 243-2229
-89.9562,41.807599,"MORRISON,IL",606 E Lincoln Way,Morrison,IL,61270,(815) 718-6740
-90.133374,42.090214,"SAVANNA, IL #64/",1240 Chicago Ave,Savanna,IL,61074,(815) 273-7771
-89.688771,41.772268,ROCK FALLS,1003 1st Avenue,Rock Falls,IL,61071-1680,(815) 626-4120
-89.667112,41.801191,STERLING,2415 E Lincoln Way,Sterling,IL,61081-3049,(815) 626-5433
-89.484974,41.847964,DIXON,207 N Galena,Dixon,IL,61021-2119,(309) 714-3801
-89.332315,42.012291,OREGON,211 S 4th St,Oregon,IL,61061,(815) 732-6035
-89.068884,41.934943,ROCHELLE,1120 North 7th Street,Rochelle,IL,61068,(815) 562-8208
-89.034932,41.932588,ROCHELLE 2,892 Ranger Rd,Rochelle,IL,61068,(815) 561-8827
-89.255566,42.125846,"BYRON, IL",105 N Union Street,Byron,IL,61010,(815) 234-2004
-89.073438,42.209292,SAMUELSON,4365 11th St,Rockford,IL,61109-3027,(815) 229-8540
-89.072801,42.22562,ELEVENTH,3237 11th St,Rockford,IL,61109-2203,(815) 398-7366
-89.243077,42.280262,WINNEBAGO,103 Capriola Pky,Winnebago,IL,61088,(815) 335-2503
-89.087389,42.252412,KISHWAUKEE,1441 Kishwaukee St,Rockford,IL,61104-4844,(815) 962-2100
-89.031001,42.237665,HARRISON,4403 Harrison Avenue,Rockford,IL,61108-7927,(815) 394-2049
-88.768113,41.931531,DEKALB I,805 W Lincoln Hwy,Dekalb,IL,60115,(815) 756-5202
-89.080054,42.267295,STATE/JEFFERSON,1032 E State St,Rockford,IL,61104,(815) 963-2495
-89.054141,42.259664,CHARLES ST. RELO,2622 Charles St,Rockford,IL,61108-1638,(815) 397-2772
-89.115469,42.287966,AUBURN,3710 Auburn St,Rockford,IL,61101,(815) 965-5700
-88.747632,41.929065,DEKALB II,545 E Lincoln Hwy,Dekalb,IL,60115,(815) 758-5751
-89.025482,42.263095,STATE\DEMPSTER,4623 State St,Rockford,IL,61108,(815) 397-4827
-88.739118,41.900737,DEKALB OASIS,I-88 Dekalb Oasis,Dekalb,IL,60115,(815) 758-4900
-89.000384,42.269804,MULFORD,314 N Mulford Rd,Rockford,IL,61107-5158,(815) 398-7117
-88.97932,42.267564,PERRYVILLE,420 S Perryville Rd,Rockford,IL,61108-2528,(815) 397-2917
-88.715976,41.974392,SYCAMORE-DEKALB,1660 Dekalb Ave,Sycamore,IL,60178-2706,(815) 895-2409
-89.075037,42.315362,NORTH MAIN RELOC,930 W Riverside Blvd,Rockford,IL,61103,(815) 877-3028
-88.471612,41.902504,ELBURN-RTS 47&38,932 Center Avenue,Elburn,IL,60119,(630) 365-5915
-88.677195,42.014815,"SYCAMORE, IL",210 West Peace Road,Sycamore,IL,60178,(815) 901-6253
-88.399269,41.937397,WASCO-NORTH&BURL,40w225 Il Route 64,Saint Charles,IL,60175,(630) 587-2671
-88.441696,41.774848,SEC ROUTE 47 & G,523 N State Route 47,Sugar Grove,IL,60554,(630) 466-8097
-88.372924,41.802884,N. AURORA ORCHAR,190 Hansen Boulevard,North Aurora,IL,60542,(630) 907-9401
-88.341254,41.868296,GENEVA-RANDL&GLE,1812 S Randall Rd,Geneva,IL,60134,(630) 232-8239
-88.337848,41.912268,ST CHAR-1915 MAI,1915 W Main St,Saint Charles,IL,60174,(630) 377-7445
-88.683472,42.095325,GENOA - 72 & 23,704 E Main St,Genoa,IL,60135,(815) 784-8584
-88.341448,41.981287,SO ELGN-RAND/SLV,453 Redington Drive,South Elgin,IL,60177,(847) 488-0200
-88.367189,41.764982,AURORA GAL,2095 W. Galena Blvd,Aurora,IL,60506,(630) 859-1778
-88.309236,41.850473,BATAVIA-WILS&HOU,125 W Wilson,Batavia,IL,60510,(630) 879-0024
-88.316714,41.996693,SO.ELGIN-MCLEAN,100 N Mclean Blvd,South Elgin,IL,60177,(847) 931-9966
-88.33794,42.026956,ELGIN-255RANDALL,255 S Randall Rd,Elgin,IL,60123,(847) 741-9898
-88.282474,41.886955,GENEVA-1190STATE,1190 E State St,Geneva,IL,60134-2439,(630) 232-1350
-88.315176,41.778619,AURORA-LAKE,1023 N Lake St,Aurora,IL,60506-2415,(630) 897-7911
-88.321803,41.760291,AURORA-GALEN/LOC,350 W Galena Boulevard,Aurora,IL,60506,(630) 801-1641
-88.314138,42.035018,ELGIN-1480 LARKN,1480 Larkin Ave,Elgin,IL,60123,(847) 741-9725
-88.261846,41.921891,ST CHAR-3900 MAI,3900 E Main St,Saint Charles,IL,60174,(630) 443-6015
-88.278631,41.812658,"AURORA, IL - KIR",1505 Butterfield Road,Aurora,IL,60504,(630) 851-0663
-88.511246,42.148807,HAMPSHIRE-I90&20,19 N 649 Us Rt 20,Hampshire,IL,60140,(847) 683-9953
-88.281165,41.781697,AURORA-FARNSWRTH,1185 N Farnsworth,Aurora,IL,60505,(630) 499-5490
-88.314983,42.061167,ELGIN-1165MCLEAN,1165 N Mclean Blvd,Elgin,IL,60123,(847) 741-9090
-88.300809,41.753866,AURORA-NY&UNION,711 E New York St,Aurora,IL,60505,(630) 375-9983
-88.268928,42.019713,ELGIN-ST CHARLES,816 Saint Charles Rd,Elgin,IL,60120,(847) 608-5050
-88.320115,41.718747,OSWEGO-DOUGLAS,339a Douglas Road,Oswego,IL,60543,(630) 892-5160
-88.431841,42.151096,HUNTLEY - SOUTH,12242 S Route 47,Huntley,IL,60142,(847) 669-8270
-88.275459,42.045882,ELGIN-SUMMIT&DUN,401 Summit St,Elgin,IL,60120,(847) 741-9768
-88.206803,41.915822,W. CHGO/RT 59,89 W North Ave,West Chicago,IL,60185,(630) 293-4986
-88.336218,42.123511,C-VILLE 2,2290 Randall Rd,Carpentersville,IL,60110,(847) 836-0901
-88.242325,41.760955,AURORA-NY&EOLA,425 N Eola,Aurora,IL,60504,(630) 499-8121
-88.428058,42.172887,HUNTLEY-47&NORTH,10711 Rt 47,Huntley,IL,60142,(847) 669-0225
-88.206575,41.977741,BARTLETT,791 S Rt 59,Bartlett,IL,60103,(630) 483-2350
-88.193897,41.881838,WEST CHGO-RT. 59,305 S Neltnor,West Chicago,IL,60185-2927,(630) 231-1999
-88.28764,42.094591,WEST DUNDEE,386 8th St,West Dundee,IL,60118-2248,(312) 420-2603
-88.201768,41.830857,WARENVILLE-BATAV,2s606 Rt 59,Warrenville,IL,60555,(630) 393-6685
-88.25175,41.737502,AURORA-OGDN&EOLA,2595 Ogden Ave,Aurora,IL,60504,(630) 585-8283
-88.204931,41.790738,NAPERVILLE-RTE 5,1376 N Route 59,Naperville,IL,60563,(630) 548-1725
-88.253968,41.714459,"AURORA, IL-EOLA",2230 S Eola Road,Aurora,IL,60503,(630) 229-6571
-88.206929,41.759522,AURORA-FOX VALLY,4440 Fox Valley Shctr,Aurora,IL,60507,(630) 851-8080
-88.185067,42.013376,STRMWD-IRVING PK,91 W Irving Park Rd,Streamwood,IL,60107,(630) 830-2777
-88.25833,42.113227,C-VILLE 1,1660 Kennedy Dr,Carpentersville,IL,60110,(847) 428-9137
-88.178729,41.781475,NAPRVL-RIVR&OGDN,516 N River Rd,Naperville,IL,60540,(630) 778-9919
-88.149807,41.939538,CAROL STREAM-CF,1335 County Farm Rd,Carol Stream,IL,60188,(630) 830-8810
-88.334654,42.174477,ALGNQUN-RANDL&AL,125 S Randall Rd,Algonquin,IL,60102,(847) 658-8099
-88.610491,42.248866,MARENGO-GRANT HW,200 W Grant Hwy,Marengo,IL,60152,(815) 568-4966
-88.204846,41.705594,WHEATLAND,3232 S Rt 59,Naperville,IL,60564,(630) 922-3500
-88.283232,42.164014,ALGNQUN-ALGONQUI,500 E Algonquin Rd,Algonquin,IL,60102,(847) 658-8262
-88.144102,42.007011,HANOVR PK-BARRTN,7455 Barrington Rd.,Hanover Park,IL,60133,(630) 837-5819
-88.129546,41.976123,HANOVER LAKE,1050 E Lake St,Hanover Park,IL,60133,(630) 307-8700
-88.163654,41.747104,NAPERWEST,892 W 75th St,Naperville,IL,60540,(630) 527-8547
-88.119896,41.951089,STRATFORD SQUARE,72 Stratford Square Dr,Bloomingdale,IL,60108-2201,(630) 980-3525
-88.143542,42.024455,SCHAUMBURG ROAD,2545 W Schaumburg Rd,Schaumburg,IL,60193,(847) 301-6384
-88.143358,42.047102,HOFF EST-GLF&BAR,2580 W Golf Rd,Hoffman Estates,IL,60169,(847) 882-0943
-88.102416,41.894067,CAROL STRM-SCHML,355 S Schmale Rd,Carol Stream,IL,60188,(630) 221-0536
-88.11913,41.798117,NAPERVILLE-TOWER,1520 N Naper Blvd,Naperville,IL,60563-1502,(630) 505-0220
-88.103936,41.832427,WHEATON DANADA,2030 S Naperville Rd,Wheaton,IL,60187-8171,(630) 690-4658
-88.834575,42.233931,BELVIDERE-OASIS,I-90 Belvidere Oasis,Belvidere,IL,61008-9260,(815) 544-1972
-88.13653,42.057339,HIGGINS & GOVERN,2270 W Higgins Rd,Hoffman Estates,IL,60169,(847) 843-0380
-88.840569,42.23986,BELVIDERE 2,240 W Chyrsler Dr,Belvidere,IL,61008,(815) 547-5254
-88.081465,41.902398,GLENDALE HEIGHTS,215 North Ave.,Glendale Heights,IL,60139,(630) 871-9007
-88.311407,42.225547,CRYSTAL 2,551 Crystal Point Dr,Crystal Lake,IL,60014-8005,(815) 455-6630
-88.080554,41.958284,LAKE/BLOOMINGDAL,101 E Lake St,Bloomingdale,IL,60108,(630) 539-6440
-88.115586,41.749696,MARKET MEADOWS,1298 S Naper Blvd,Naperville,IL,60540-8312,(630) 961-9660
-88.0767,41.937019,GLENDALE HGHTS/A,292 E Army Trail Rd,Glendale Heights,IL,60139,(630) 893-0845
-88.347179,42.248319,CRYSTAL 4,7617 Rt 14,Crystal Lake,IL,60012,(815) 479-9532
-88.070553,41.858888,GLEN ELLYN-RSVLT,445 Roosevelt Rd,Glen Ellyn,IL,60137,(630) 858-1114
-88.07024,41.981701,ROSELLE-IRVG&MAP,439 E Irving Park Road,Roselle,IL,60172-2001,(630) 529-8208
-88.080439,42.017519,FARMGATE S,550 S Roselle Rd,Schaumburg,IL,60193,(847) 891-4740
-88.255791,42.217447,CARY-NW HWY-RT14,678 Northwest Hwy,Cary,IL,60013,(847) 639-1181
-88.071448,41.786367,LISLE-MAPLE,1019 Maple Ave,Lisle,IL,60532-2330,(630) 963-5573
-88.054933,41.829811,GLEN ELLYN-RT 53,3s010 Route 53,Glen Ellyn,IL,60137-7337,(630) 469-5995
-88.210922,42.194489,FOX RVR GR-NW HW,840 Northwest Hwy,Fox River Grove,IL,60021,(847) 639-7197
-88.080293,42.047707,"HOFFMAN ESTATES,",1070 Roselle Road,Hoffman Estates,IL,60169,(847) 466-7762
-88.853458,42.269034,BELVIDERE,1313 N State St,Belvidere,IL,61008-2002,(815) 544-0141
-88.287548,42.247841,CRYSTAL 3,230 N Rt 31,Crystal Lake,IL,60014,(815) 455-2599
-88.046794,41.804622,RELO OGDEN,2535 Ogden Ave,Downers Grove,IL,60515,(630) 964-7433
-88.031654,41.9049,LOMBARD AMACO,540 W North Ave,Lombard,IL,60148,(630) 792-8009
-88.045034,42.000708,ELK GROVE  MEACH,947 Meacham Rd.,Elk Grove Village,IL,60007,(847) 985-0490
-88.139444,42.161183,BARRINGTON-NW HY,227 W Northwest Hwy,Barrington,IL,60010-3168,(847) 381-4488
-88.435271,42.313096,WOODSTCK-EASTWD,250 S Eastwood Dr,Woodstock,IL,60098,(815) 338-3025
-88.055655,42.049133,SCHAUMBURG - 955,955 E Golf Rd,Schaumburg,IL,60173,(847) 598-6300
-88.042093,41.771497,THORNTON,2401 63rd St,Woodridge,IL,60517,(630) 241-3562
-88.059955,42.072966,SCHMBRG-ALGONQUN,775 E Algonquin Rd,Schaumburg,IL,60173,(847) 397-3032
-87.902444,41.906697,NORTHLAKE-NORTH,1 E North Ave,Northlake,IL,60164-2517,(708) 681-1073
-87.910952,41.889077,BERKELEY-ST CHAR,5707 St Charles Rd,Berkeley,IL,60163-1113,(708) 544-9706
-87.883882,41.926749,FRANKLN PK-MANNH,2627 N Mannheim Rd,Franklin Park,IL,60131-3136,(847) 455-0050
-87.864113,41.882957,BELLWOOD-25TH&WA,520 25th Street,Bellwood,IL,60104,(312) 439-5610
-87.883431,41.863652,HILLSID-ROOS&MAN,4012 Roosevelt Rd,Hillside,IL,60162-1824,(708) 544-2333
-87.934982,41.869212,ELMHUR-BUTRF&YOR,190 E Butterfield Rd,Elmhurst,IL,60126-5120,(630) 832-6962
-87.940201,41.927692,ELMHRST-YORK&DIV,920 N York Rd,Elmhurst,IL,60126-5115,(630) 832-9633
-87.862209,41.929702,FRANKLIN PK GRND,9450 W Grand Ave,Franklin Park,IL,60131,(847) 379-5692
-87.833628,41.907925,MELROSE PARK,8327 W. North Ave.,Melrose Park,IL,60160,(708) 343-5553
-87.833462,41.888353,MAYWOOD-1ST&LAKE,11 N 1st Ave,Maywood,IL,60153-1601,(708) 344-0657
-87.969657,41.89035,VILLA PK-ST CHAR,350 E. St. Charles Rd.,Villa Park,IL,60181,(630) 530-0187
-87.838843,41.864591,MAYWOOD,507 Roosevelt Road,Maywood,IL,60153,(708) 410-2381
-87.863531,41.954182,SCHILLER PARK,9449 W Irving Park Rd,Schiller Park,IL,60176,(847) 928-2840
-87.851813,41.850458,17TH & CERMAK,6200 Broadview Village Square,Broadview,IL,60155,(708) 338-2523
-87.897846,41.833983,WSTCHSTR-31ST&WO,11110 West 31st Street,Westchester,IL,60154,(708) 531-1236
-87.813542,41.879081,FOREST PK-DESPLN,420 Des Plaines Ave,Forest Park,IL,60130,(708) 488-0146
-87.944926,41.960618,BENSENVILLE - SW,302 W Irving Park Road,Bensenville,IL,60106,(630) 422-7220
-87.805432,41.891692,RVR FOREST-HARLM,626 N Harlem,River Forest,IL,60305-1933,(708) 771-5189
-87.807611,41.923933,ELMWOOD PARK 2,7217 W Grand Avenue,Elmwood Park,IL,60707,(708) 401-8298
-87.998325,41.905646,ADDISON-NORTH,410 W North Ave,Addison,IL,60101-4912,(630) 495-5483
-87.900519,41.973989,CHGO-T3;CONC H,O'Hare Airport - ORD TERM 3 CONC H,Chicago,IL,60666,(773) 686-1161
-87.890465,41.974478,CHGO-T5;INTL ARR,O'Hare Airport - ORD TERM 5 Arrivals,Chicago,IL,60666,(773) 894-3432
-87.89852,41.974841,CHGO-T3;CONC K,O'Hare Airport - ORD TERM 3 CONC K,Chicago,IL,60666,(773) 686-1176
-87.971915,41.84747,OAKBROOK-MIDWEST,2111 Midwest Rd,Oak Brook,IL,60523,(630) 620-0457
-87.900247,41.975329,CHGO-T3:H/K APEX,O'Hare - ORD TERM 3 CONC H/K Food Court,Chicago,IL,60666,(773) 462-0123
-87.906178,41.975317,CHGO-T2;CONC E/F,O'Hare Airport - ORD TERM 2 CONC E/F,Chicago,IL,60666,(773) 601-9004
-87.898408,41.977112,CHGO-T3;CONC L,O'Hare Airport - ORD TERM 3 CONC L,Chicago,IL,60666,(773) 601-9000
-87.910641,41.977647,CHGO-T1;CONC C,O'Hare Airport - ORD TERM 1 CONC C,Chicago,IL,60666,(773) 686-1540
-87.837072,41.962472,CUMBERLAND,4550 N Cumberland,Chicago,IL,60656,(773) 625-4343
-87.803293,41.864685,ROOSEVELT/BERWYN,7135 W Roosevelt Rd,Berwyn,IL,60402,(708) 749-1555
-87.906462,41.98013,CHGO-T1;CONC B,O'Hare Airport - ORD TERM 1 CONC B,Chicago,IL,60666,(773) 686-1130
-87.807282,41.944451,CHGO-HARL&ADDISN,3540 N Harlem Ave,Chicago,IL,60634-3629,(773) 622-8811
-88.000856,41.936994,ADDISON-LAKE,501 W Lake St,Addison,IL,60101-2306,(773) 530-6462
-87.926128,41.818218,YORK RD/HINSDALE,935 N York Rd,Hinsdale,IL,60521-2905,(630) 654-2481
-87.870278,41.818487,LAGRANGE-OGD&LAG,100 N La Grange Rd,La Grange,IL,60525,(708) 352-1110
-87.959953,41.972683,BENSENVILLE,630 N Rt 83,Bensenville,IL,60106,(630) 694-1448
-87.803186,41.850084,HARLEM/CERMAK/BE,7181 W Cermak Rd,Berwyn,IL,60402-2103,(708) 484-9716
-87.786249,41.93065,CHGO-NARRAG&DIVR,2754 N Narragansett,Chicago,IL,60639,(773) 237-1500
-88.009554,41.860686,LOMBARD-ROOSEVLT,300 E Roosevelt Rd,Lombard,IL,60148-4628,(630) 620-4280
-87.777934,41.879783,OAK PARK-MADISON,111 W Madison St,Oak Park,IL,60302-4205,(708) 763-8186
-87.860457,41.990426,ROSEMONT-RIVR&72,6150 N River Rd,Rosemont,IL,60018,(847) 825-3100
-87.997743,41.966954,ITASCA-IRV&PROSP,1301 E Irving Park Rd,Itasca,IL,60143,(630) 250-1065
-87.884039,41.998498,DES PLAINES-MANN,3067 Mannheim Road,Des Plaines,IL,60018-3605,(847) 824-8800
-87.807549,41.971593,HARWD HTS-HAR&AR,5022 N Harlem Ave,Harwood Heights,IL,60656,(708) 867-8686
